CASE_SEQUENCE,WARD,CREATION_MONTH,N_POTHOLES_FILLED_ON_BLOCK,N_DAYS_FOR_COMPLETION,LATITUDE,LONGITUDE
10414,33,3,3.700439718,0,41.96836413,-87.70832089
10415,21,3,1,0,41.73833633,-87.67057613
10416,21,3,4.906890596,0,41.7394753,-87.66807873
10417,21,3,3.169925001,0,41.73320496,-87.67080178
10418,21,3,3.906890596,0,41.73162286,-87.66946773
10419,21,3,2,0,41.73149197,-87.66846403
10420,17,3,1,0,41.74309717,-87.66972171
10421,21,3,4.087462841,0,41.74109242,-87.66820294
10422,18,3,2.807354922,0,41.74399381,-87.67310305
10423,18,3,2.321928095,0,41.74471461,-87.67549915
10424,14,3,1.584962501,1,41.79687756,-87.7784306
10425,17,3,3.321928095,1,41.75407972,-87.66853594
10426,8,3,5.129283017,1,41.74055279,-87.57814778
10427,17,3,4.392317423,1,41.76366874,-87.70293868
10428,8,3,2.321928095,1,41.74063521,-87.57069143
10429,13,3,6.044394119,1,41.76776331,-87.7174383
10430,13,3,5.392317423,1,41.76226022,-87.72125284
10431,13,3,2,1,41.76267784,-87.72004303
10432,13,3,5.321928095,1,41.76226753,-87.71635645
10433,13,3,6.321928095,1,41.76228564,-87.71513473
10434,13,3,2.584962501,1,41.77219035,-87.72163519
10435,13,3,5.392317423,1,41.76678695,-87.71743843
10436,43,3,4,1,41.91611699,-87.64858185
10437,6,3,1.584962501,1,41.76503487,-87.64941138
10438,6,3,2.321928095,1,41.77258118,-87.64466131
10439,27,3,5.321928095,1,41.90145178,-87.64497786
10440,27,3,4.169925001,1.584962501,41.90353863,-87.65426279
10441,50,3,5.781359714,1.584962501,42.0041164,-87.69141416
10442,16,3,2.807354922,1.584962501,41.78180414,-87.69819599
10443,23,3,4.584962501,1.584962501,41.79314713,-87.79023527
10444,14,3,6.392317423,1.584962501,41.80304615,-87.72200673
10445,27,3,3.321928095,1.584962501,41.90369461,-87.65222859
10446,8,3,5,1.584962501,41.73703234,-87.57101813
10447,16,3,1,1.584962501,41.78639342,-87.68886236
10448,23,3,3.584962501,2,41.79238253,-87.7877705
10449,17,3,5.930737338,2,41.76416246,-87.71033534
10450,47,3,5.832890014,2,41.94045224,-87.67203785
10451,17,3,4.700439718,2,41.75379781,-87.66731286
10452,17,3,1,2,41.75064098,-87.65138036
10453,17,3,2.807354922,2,41.75065955,-87.6501663
10454,15,3,3.700439718,2.321928095,41.8151268,-87.6689326
10455,15,3,2,2.321928095,41.80665317,-87.66870997
10456,30,3,4.700439718,2.321928095,41.94922805,-87.74476948
10457,15,3,1,2.321928095,41.80490496,-87.66988092
10458,15,3,1.584962501,2.321928095,41.80489307,-87.67109292
10459,15,3,0,2.321928095,41.80498287,-87.6723121
10460,15,3,3.906890596,2.321928095,41.80928019,-87.67450026
10461,15,3,0,2.321928095,41.80614263,-87.67477473
10462,15,3,5.95419631,2.321928095,41.80666561,-87.66749696
10463,14,3,5.584962501,2.321928095,41.79637441,-87.77101963
10464,14,3,5.807354922,2.321928095,41.7963241,-87.77345641
10465,23,3,3.169925001,2.321928095,41.79448942,-87.77462409
10466,23,3,4,2.321928095,41.79443719,-87.77705917
10467,23,3,3.321928095,2.321928095,41.79438994,-87.77949175
10468,23,3,3.584962501,2.321928095,41.79434222,-87.78192801
10469,15,3,1,2.321928095,41.81574158,-87.6673478
10470,5,3,4.584962501,2.321928095,41.77104806,-87.58243646
10471,5,3,5,2.321928095,41.77328139,-87.58279308
10472,15,3,5.357552005,2.321928095,41.80866641,-87.66989052
10473,15,3,5.357552005,2.321928095,41.8086314,-87.67341174
10474,15,3,4.459431619,2.321928095,41.80500332,-87.67222699
10475,15,3,3,2.321928095,41.80504978,-87.66736867
10476,15,3,3.700439718,2.321928095,41.80502732,-87.66979775
10477,16,3,4.247927513,2.321928095,41.78187884,-87.6896678
10478,43,3,4.321928095,2.321928095,41.91370893,-87.64900855
10479,15,3,3.906890596,2.321928095,41.80685492,-87.66871148
10480,12,3,1,2.321928095,41.82419,-87.69969381
10481,12,3,5.357552005,2.321928095,41.82394446,-87.70948482
10482,12,3,3,2.321928095,41.82637337,-87.69485924
10483,43,3,3.321928095,2.321928095,41.91451435,-87.63351816
10484,43,3,4.321928095,2.321928095,41.9148168,-87.63402763
10485,17,3,5.857980995,2.321928095,41.75419469,-87.65714078
10486,17,3,1.584962501,2.321928095,41.75399324,-87.65719661
10487,23,3,3,2.321928095,41.79161354,-87.7877433
10488,14,3,6.209453366,2.321928095,41.80676003,-87.71599369
10489,17,3,4.087462841,2.321928095,41.77202264,-87.70282873
10490,50,3,2.584962501,2.321928095,41.99977955,-87.69833725
10491,32,3,4.392317423,2.321928095,41.91653675,-87.67991224
10492,12,3,2.321928095,2.321928095,41.83175185,-87.67519307
10493,17,3,2.584962501,2.321928095,41.77527446,-87.70319733
10494,17,3,3.321928095,2.321928095,41.75199102,-87.67090187
10495,14,3,3.459431619,2.321928095,41.80665877,-87.71603304
10496,12,3,2,2.321928095,41.8347454,-87.67031468
10497,12,3,0,2.321928095,41.82854033,-87.66927596
10498,12,3,4.169925001,2.321928095,41.82488215,-87.71196368
10499,17,3,0,2.321928095,41.75104083,-87.64390573
10500,47,3,3.700439718,2.321928095,41.9474764,-87.67427866
10501,14,3,3.807354922,2.321928095,41.80793947,-87.72692193
10502,16,3,3.169925001,2.321928095,41.78159799,-87.69697062
10503,12,3,3.584962501,2.321928095,41.82456623,-87.69480738
10504,6,3,3.906890596,2.321928095,41.76812521,-87.61517627
10505,16,3,4.392317423,2.584962501,41.78664476,-87.68386593
10506,45,3,2.584962501,2.584962501,41.95370551,-87.73255098
10507,50,3,1.584962501,2.584962501,42.00136313,-87.69639632
10508,50,3,4.169925001,2.584962501,42.00134337,-87.69753174
10509,7,3,5.129283017,2.584962501,41.73732983,-87.5640904
10510,39,3,3,2.584962501,41.9675913,-87.73433453
10511,33,3,2.584962501,2.584962501,41.95408332,-87.69830277
10512,15,3,3.807354922,2.584962501,41.77406075,-87.66900856
10513,15,3,3.584962501,2.584962501,41.77407619,-87.66768764
10514,15,3,3.321928095,2.584962501,41.78138603,-87.66553726
10515,15,3,0,2.584962501,41.78135211,-87.66803861
10516,30,3,3,2.584962501,41.94658448,-87.71978509
10517,15,3,4.523561956,2.584962501,41.78318581,-87.66679359
10518,12,3,1.584962501,2.584962501,41.84604453,-87.69788048
10519,12,3,2.321928095,2.584962501,41.82240352,-87.66902541
10520,45,3,3.807354922,2.584962501,41.95079998,-87.72767708
10521,15,3,5,2.584962501,41.78320991,-87.66506791
10522,39,3,1,2.584962501,41.97799997,-87.75495378
10523,47,3,5.129283017,2.584962501,41.94155822,-87.67404246
10524,45,3,3,2.584962501,41.96079002,-87.74768936
10525,27,3,3.321928095,2.584962501,41.89936295,-87.64886075
10526,6,3,4.321928095,2.584962501,41.77245199,-87.64044091
10527,39,3,5.672425342,2.584962501,41.98083793,-87.74887031
10528,39,3,0,2.584962501,41.978776,-87.75528845
10529,15,3,5.857980995,2.584962501,41.81577843,-87.66529289
10530,5,3,2.584962501,2.584962501,41.76970786,-87.57654226
10531,14,3,4.247927513,2.584962501,41.80784215,-87.73440051
10532,14,3,4,2.584962501,41.80753537,-87.74272268
10533,6,3,2.807354922,2.584962501,41.76857573,-87.65460594
10534,41,3,2.321928095,2.584962501,41.97835666,-87.84167504
10535,41,3,2.584962501,2.584962501,41.97624533,-87.84139603
10536,41,3,4.321928095,2.584962501,41.97910716,-87.84163951
10537,45,3,3,2.584962501,41.96235449,-87.74764563
10538,13,3,1.584962501,2.584962501,41.76272171,-87.72097519
10539,11,3,2,2.584962501,41.85670567,-87.64490739
10540,41,3,2.321928095,2.584962501,41.99844216,-87.75857278
10541,39,3,0,2.584962501,41.99721822,-87.76416853
10542,19,3,4.087462841,2.584962501,41.6925596,-87.7153588
10543,41,3,4.523561956,2.584962501,42.00442975,-87.76369128
10544,21,2,1.584962501,2.807354922,41.73592025,-87.64011158
10545,30,2,4.087462841,2.807354922,41.95047148,-87.74963941
10546,15,2,3.906890596,2.807354922,41.77587871,-87.66906029
10547,34,2,3.906890596,2.807354922,41.71600301,-87.64078567
10548,15,2,4.523561956,2.807354922,41.77562721,-87.67145639
10549,15,2,4.247927513,2.807354922,41.7738113,-87.67140786
10550,47,2,3,2.807354922,41.9470027,-87.67632854
10551,16,2,5.044394119,2.807354922,41.78622774,-87.69790201
10552,16,2,6.129283017,2.807354922,41.78648667,-87.69546977
10553,14,2,1.584962501,2.807354922,41.80769473,-87.72881196
10554,14,2,4.459431619,2.807354922,41.80777183,-87.72382668
10555,21,2,2,2.807354922,41.72691417,-87.63865189
10556,16,2,4.087462841,2.807354922,41.77937959,-87.70300007
10557,37,2,3.459431619,2.807354922,41.90818366,-87.74592142
10558,21,2,3.459431619,2.807354922,41.7358339,-87.66798786
10559,41,2,4.700439718,2.807354922,41.97043848,-87.84119374
10560,20,2,4.247927513,2.807354922,41.77285574,-87.6155931
10561,45,2,3.321928095,2.807354922,41.9508545,-87.75477509
10562,45,2,1.584962501,2.807354922,41.94898982,-87.72793774
10563,25,2,3.459431619,2.807354922,41.85264421,-87.6537011
10564,41,2,2.584962501,2.807354922,41.97382205,-87.84169933
10565,37,2,0,2.807354922,41.89309392,-87.75567759
10566,30,2,3.584962501,2.807354922,41.9408918,-87.72019763
10567,30,2,3.459431619,2.807354922,41.94713508,-87.74813946
10568,30,2,3.321928095,2.807354922,41.94625574,-87.7280131
10569,14,2,2.584962501,2.807354922,41.80788576,-87.73114095
10570,15,2,1.584962501,2.807354922,41.77565044,-87.66673188
10571,15,2,2.321928095,2.807354922,41.77377831,-87.66638665
10572,43,2,4.459431619,2.807354922,41.91316772,-87.64364883
10573,39,2,0,2.807354922,41.96464477,-87.72807656
10574,43,2,4.169925001,3,41.91419743,-87.6482229
10575,16,2,5.700439718,3,41.78660207,-87.6883219
10576,32,2,3.459431619,3,41.91251,-87.68429816
10577,16,2,1,3,41.78680335,-87.68520979
10578,32,2,4.247927513,3,41.91227871,-87.67230104
10579,24,2,5.807354922,3,41.85540375,-87.7030745
10580,24,2,5.95419631,3,41.85298827,-87.69069363
10581,50,2,0,3,41.99591685,-87.69700394
10582,35,2,4,3,41.95402807,-87.71522099
10583,8,2,4.087462841,3,41.74223597,-87.57592571
10584,32,2,0,3,41.91715619,-87.67745317
10585,45,2,2.321928095,3,41.95349013,-87.73225074
10586,35,2,3.459431619,3,41.96384558,-87.72315996
10587,16,2,4.700439718,3,41.78659584,-87.6887819
10588,16,2,5.357552005,3,41.78655563,-87.69122023
10589,34,2,3.459431619,3,41.71521717,-87.64328857
10590,39,2,3.584962501,3,41.99626575,-87.75860327
10591,19,2,4.906890596,3,41.70247258,-87.71160089
10592,39,2,3.321928095,3,41.99030745,-87.75162234
10593,50,2,0,3,41.99492019,-87.68964399
10594,50,2,0,3,41.99600502,-87.68967943
10595,50,2,0,3,41.99600502,-87.68967943
10596,50,2,1.584962501,3,41.9968515,-87.68970708
10597,50,2,0,3,42.0135595,-87.69009087
10598,50,2,4.392317423,3,42.01558577,-87.69006922
10599,15,2,6.129283017,3,41.77594093,-87.66427486
10600,19,2,4.584962501,3,41.69270367,-87.71809859
10601,35,2,3.321928095,3,41.95392139,-87.71428094
10602,38,2,1,3,41.94519999,-87.82421912
10603,43,2,0,3,41.90485876,-87.6259891
10604,16,2,0,3,41.77912348,-87.6837831
10605,43,2,5.129283017,3,41.91288628,-87.636866
10606,18,2,4,3,41.74116365,-87.67671252
10607,11,2,2.584962501,3,41.85531964,-87.64642466
10608,15,2,3,3,41.77340864,-87.67359745
10609,32,2,3.807354922,3,41.91627265,-87.68123393
10610,47,2,3.807354922,3,41.94804602,-87.67262369
10611,35,2,5.584962501,3,41.95345076,-87.71520419
10612,13,2,1,3,41.77280604,-87.72246656
10613,21,2,4.64385619,3,41.74656645,-87.66625089
10614,39,2,3,3.169925001,41.96711724,-87.73772354
10615,8,2,3.906890596,3.169925001,41.738992,-87.57519102
10616,45,2,2.321928095,3.169925001,41.95194841,-87.72520184
10617,19,2,3.807354922,3.169925001,41.69496352,-87.71183638
10618,23,2,1.584962501,3.169925001,41.79595167,-87.78206491
10619,21,2,3,3.169925001,41.73578527,-87.64375883
10620,11,2,1,3.169925001,41.85420638,-87.64789519
10621,45,2,3.459431619,3.169925001,41.95066417,-87.75757157
10622,39,2,2.321928095,3.169925001,41.96600989,-87.73548855
10623,1,2,3.321928095,3.169925001,41.91025766,-87.68412796
10624,24,2,3.459431619,3.169925001,41.85761864,-87.70556947
10625,38,2,0,3.169925001,41.943063,-87.8214654
10626,43,2,4.459431619,3.169925001,41.91111422,-87.62882143
10627,11,2,2.807354922,3.169925001,41.85770753,-87.64678582
10628,10,2,2.584962501,3.169925001,41.69758189,-87.54149378
10629,10,2,3.321928095,3.169925001,41.69859715,-87.54241449
10630,10,2,4,3.169925001,41.69743285,-87.54280688
10631,34,2,3.169925001,3.169925001,41.7153223,-87.6429019
10632,50,2,4.857980995,3.169925001,41.99501841,-87.68719742
10633,50,2,2.321928095,3.169925001,41.99582773,-87.68828717
10634,21,2,1,3.169925001,41.72136506,-87.64335804
10635,37,2,2.321928095,3.169925001,41.90607716,-87.74618473
10636,5,2,4.459431619,3.169925001,41.7727177,-87.5836988
10637,5,2,2.321928095,3.169925001,41.77336037,-87.57452955
10638,5,2,2.321928095,3.169925001,41.77328981,-87.58066674
10639,5,2,4.392317423,3.169925001,41.76998192,-87.58362937
10640,27,2,3.584962501,3.321928095,41.89975405,-87.65771111
10641,39,2,3.459431619,3.321928095,41.96561063,-87.73700255
10642,27,2,3.906890596,3.321928095,41.90026937,-87.65058741
10643,37,2,3.807354922,3.321928095,41.90573794,-87.74617839
10644,41,2,0,3.321928095,41.99745713,-87.76582072
10645,32,2,4.700439718,3.321928095,41.91234422,-87.67765394
10646,47,2,4,3.321928095,41.94501629,-87.66895661
10647,50,2,3.584962501,3.321928095,42.01024147,-87.6829597
10648,21,2,4.754887502,3.321928095,41.73582188,-87.63767618
10649,32,2,1,3.321928095,41.9127096,-87.68537841
10650,8,2,4.906890596,3.321928095,41.73357017,-87.571929
10651,25,2,1.584962501,3.321928095,41.85268538,-87.65149237
10652,39,2,0,3.459431619,41.99415644,-87.76480652
10653,28,2,4.321928095,3.459431619,41.86373439,-87.67631269
10654,50,2,2.584962501,3.459431619,41.99574326,-87.69119317
10655,34,2,4.64385619,3.459431619,41.71760294,-87.64053299
10656,50,2,1.584962501,3.459431619,42.0053135,-87.68025242
10657,38,2,1.584962501,3.459431619,41.94764133,-87.81701362
10658,45,2,4.169925001,3.459431619,41.95333948,-87.73231996
10659,21,2,5.209453366,3.459431619,41.73227622,-87.63728557
10660,24,2,4.247927513,3.459431619,41.85987046,-87.70311589
10661,24,2,6.189824559,3.459431619,41.86559941,-87.70328416
10662,24,2,5.169925001,3.459431619,41.86355934,-87.70292917
10663,27,2,5.491853096,3.459431619,41.89971025,-87.66100792
10664,45,2,1.584962501,3.459431619,41.95353894,-87.72755316
10665,39,2,1.584962501,3.459431619,41.99696342,-87.76407139
10666,27,2,4.64385619,3.459431619,41.89974012,-87.66104748
10667,27,2,3,3.459431619,41.90352323,-87.6483152
10668,21,2,3.321928095,3.584962501,41.72664729,-87.63743747
10669,8,2,2,3.584962501,41.73877432,-87.57128962
10670,43,2,2,3.584962501,41.90596084,-87.62585297
10671,45,2,2.584962501,3.584962501,41.96074564,-87.75392946
10672,39,2,3.321928095,3.584962501,41.9678838,-87.74018595
10673,35,2,3.807354922,3.584962501,41.9627595,-87.71960783
10674,35,2,3.807354922,3.584962501,41.96294653,-87.72240929
10675,35,2,3.906890596,3.584962501,41.96273437,-87.72435614
10676,39,2,3.584962501,3.584962501,41.96419178,-87.72898066
10677,39,2,0,3.584962501,41.9641883,-87.73140865
10678,24,2,4.459431619,3.584962501,41.85883194,-87.70308589
10679,39,2,0,3.584962501,41.96075392,-87.73687261
10680,39,2,1,3.584962501,41.99617194,-87.7633208
10681,39,2,2.584962501,3.584962501,41.99471408,-87.75559466
10682,39,2,1,3.584962501,41.99606447,-87.76433395
10683,15,2,3.321928095,3.584962501,41.77224991,-87.66823868
10684,38,2,2.584962501,3.584962501,41.94327759,-87.82053995
10685,38,2,1.584962501,3.584962501,41.94330096,-87.81931479
10686,38,2,1,3.584962501,41.93967662,-87.81795169
10687,38,2,3.584962501,3.584962501,41.94334589,-87.81685928
10688,38,2,0,3.584962501,41.93970253,-87.81672809
10689,38,2,2.584962501,3.584962501,41.94146846,-87.81557022
10690,38,2,5.321928095,3.584962501,41.94336476,-87.81564237
10691,38,2,4.459431619,3.584962501,41.9434113,-87.81433532
10692,38,2,2.584962501,3.584962501,41.94336138,-87.81677347
10693,38,2,3.321928095,3.584962501,41.9433115,-87.81922873
10694,38,2,1.584962501,3.584962501,41.943217,-87.82413494
10695,38,2,0,3.584962501,41.94126474,-87.82653414
10696,38,2,1,3.584962501,41.9413157,-87.82405347
10697,38,2,2.321928095,3.584962501,41.94141019,-87.81915674
10698,38,2,0,3.584962501,41.94150911,-87.81426296
10699,5,2,2,3.584962501,41.77352998,-87.57889076
10700,35,2,4.169925001,3.584962501,41.95918094,-87.71476028
10701,32,2,4.523561956,3.584962501,41.91239566,-87.67854507
10702,35,2,3.584962501,3.584962501,41.96480593,-87.7194292
10703,6,2,3.584962501,3.584962501,41.77237962,-87.64474164
10704,41,2,5.491853096,3.700439718,41.96680605,-87.84670611
10705,5,2,3.906890596,3.700439718,41.77047461,-87.58485742
10706,39,2,0,3.700439718,41.96083414,-87.72805361
10707,25,2,5.64385619,3.700439718,41.85256828,-87.65856418
10708,28,2,4.247927513,3.700439718,41.88089727,-87.72088123
10709,45,2,5.044394119,3.700439718,41.94645793,-87.72944061
10710,50,2,4.807354922,3.700439718,41.99602033,-87.68875655
10711,45,2,3.584962501,3.700439718,41.94952267,-87.73959129
10712,47,2,4.087462841,3.700439718,41.94736238,-87.669014
10713,24,2,1,3.700439718,41.8577401,-87.70557189
10714,8,2,5.129283017,3.700439718,41.73876614,-87.57711094
10715,21,2,2.807354922,3.700439718,41.7275935,-87.63959044
10716,41,2,0,3.700439718,42.00612601,-87.76189869
10717,19,2,3,3.700439718,41.69491555,-87.7134843
10718,24,2,1,3.700439718,41.85381259,-87.69917541
10719,24,2,5.906890596,3.700439718,41.8540496,-87.69930883
10720,21,2,2.321928095,3.700439718,41.72686245,-87.64229276
10721,47,2,1.584962501,3.700439718,41.94670801,-87.68204762
10722,21,2,1,3.700439718,41.73593487,-87.63759568
10723,21,2,4.392317423,3.700439718,41.73075651,-87.64118271
10724,21,2,3.807354922,3.700439718,41.72870558,-87.64113289
10725,21,2,3.584962501,3.700439718,41.72894222,-87.63861919
10726,27,2,0,3.700439718,41.9073182,-87.65995272
10727,21,2,3.700439718,3.700439718,41.72650376,-87.63956058
10728,37,2,0,3.700439718,41.89524963,-87.75575839
10729,24,2,0,3.700439718,41.86111962,-87.69589594
10730,37,2,5,3.700439718,41.90953991,-87.74417119
10731,37,2,2.584962501,3.700439718,41.90996776,-87.74596682
10732,18,2,3.807354922,3.700439718,41.74629608,-87.6755366
10733,32,2,2,3.700439718,41.91242279,-87.68253623
10734,18,2,1,3.700439718,41.74383693,-87.67312863
10735,18,2,2.321928095,3.700439718,41.74395327,-87.67618147
10736,39,2,2,3.807354922,41.97430345,-87.7481153
10737,41,2,2.321928095,3.807354922,41.97372142,-87.83854456
10738,41,2,4.584962501,3.807354922,41.9738951,-87.84161883
10739,41,2,2,3.807354922,41.97373335,-87.83796417
10740,19,2,2.807354922,3.807354922,41.70265846,-87.71328927
10741,35,2,1.584962501,3.807354922,41.96120811,-87.71565027
10742,33,2,2,3.807354922,41.95406979,-87.70111153
10743,47,2,1.584962501,3.807354922,41.94575818,-87.6741362
10744,32,2,4.459431619,3.807354922,41.91382578,-87.68716497
10745,41,2,2,3.807354922,42.00062676,-87.76534345
10746,41,2,5.321928095,3.807354922,42.0002741,-87.76356139
10747,32,2,3.906890596,3.807354922,41.91046646,-87.68484542
10748,24,2,0,3.807354922,41.85561392,-87.69927858
10749,35,2,1,3.807354922,41.96150216,-87.71790883
10750,35,2,0,3.807354922,41.96095727,-87.71826714
10751,35,2,2,3.807354922,41.96121091,-87.71537071
10752,39,2,1.584962501,3.807354922,41.97543839,-87.74814517
10753,5,2,2.807354922,3.807354922,41.77336841,-87.57663855
10754,8,2,5.906890596,3.807354922,41.73706395,-87.5689622
10755,30,2,5.321928095,3.807354922,41.94310321,-87.76085663
10756,30,2,5.727920455,3.807354922,41.94336169,-87.75779669
10757,35,2,4.523561956,3.807354922,41.9628026,-87.71654729
10758,35,2,5.392317423,3.807354922,41.96266568,-87.71548683
10759,35,2,1.584962501,3.807354922,41.95392562,-87.71576576
10760,35,2,2,3.807354922,41.95667885,-87.7165265
10761,8,2,3.584962501,3.807354922,41.73361353,-87.56868037
10762,8,2,2,3.807354922,41.73543919,-87.56879447
10763,8,2,4.321928095,3.807354922,41.73537624,-87.57319359
10764,45,2,3.700439718,3.807354922,41.95243705,-87.72996093
10765,32,2,2,3.807354922,41.91459956,-87.67790338
10766,39,2,1.584962501,3.807354922,41.9626403,-87.72793191
10767,24,2,0,3.807354922,41.85365466,-87.69929617
10768,41,2,0,3.807354922,42.00685093,-87.76186623
10769,32,2,4,3.807354922,41.91266618,-87.68078078
10770,41,2,1,3.807354922,41.99991224,-87.76303567
10771,37,2,3.584962501,3.807354922,41.90239626,-87.74612612
10772,21,2,3.169925001,3.807354922,41.73160211,-87.63483667
10773,19,2,5.781359714,3.807354922,41.70021604,-87.71227503
10774,32,2,5.357552005,3.807354922,41.91460002,-87.6842056
10775,37,2,0,3.807354922,41.89120952,-87.76474639
10776,39,2,1,3.807354922,41.96239271,-87.72801218
10777,21,2,4.459431619,3.807354922,41.73812195,-87.66570026
10778,47,2,4.95419631,4,41.93967806,-87.67329285
10779,30,2,4.807354922,4,41.94333954,-87.75914545
10780,39,2,1,3.906890596,41.96034446,-87.72795758
10781,5,2,1,3.906890596,41.7732929,-87.58644237
10782,27,2,5.64385619,3.906890596,41.90696836,-87.65646539
10783,39,2,2.584962501,3.906890596,41.96488898,-87.72929215
